date,facility_id,customer_id,sanction_limit_inr,drawing_power_inr,outstanding_inr,available_limit_inr,utilization_pct,over_limit_flag,days_over_85_pct_rolling_30,interest_serviced_flag,utilization_reason_tag,dp_shortfall_inr,source_system
2025-06-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63049.95,236950.05,21.0,N,0,,Convenience use,,
2025-06-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67816.66,232183.34,22.6,N,0,,Convenience use,,
2025-06-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62704.01,237295.99,20.9,N,0,,Convenience use,,
2025-06-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62620.19,237379.81,20.9,N,0,,Convenience use,,
2025-06-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65823.58,234176.42,21.9,N,0,,Convenience use,,
2025-06-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62109.69,237890.31,20.7,N,0,,Convenience use,,
2025-06-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,68339.22,231660.78,22.8,N,0,,Convenience use,,
2025-06-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65967.72,234032.28,22.0,N,0,,Convenience use,,
2025-06-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65714.95,234285.05,21.9,N,0,,Convenience use,,
2025-06-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64284.18,235715.82,21.4,N,0,,Convenience use,,
2025-06-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63273.94,236726.06,21.1,N,0,,Convenience use,,
2025-06-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61447.65,238552.35,20.5,N,0,,Convenience use,,
2025-06-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,68304.44,231695.56,22.8,N,0,,Convenience use,,
2025-06-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63497.57,236502.43,21.2,N,0,,Convenience use,,
2025-06-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67590.58,232409.42,22.5,N,0,,Convenience use,,
2025-06-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64140.27,235859.73,21.4,N,0,,Convenience use,,
2025-06-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63574.85,236425.15,21.2,N,0,,Convenience use,,
2025-06-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61062.51,238937.49,20.4,N,0,,Convenience use,,
2025-07-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67503.73,232496.27,22.5,N,0,,Convenience use,,
2025-07-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64687.98,235312.02,21.6,N,0,,Convenience use,,
2025-07-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66173.53,233826.47,22.1,N,0,,Convenience use,,
2025-07-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62358.52,237641.48,20.8,N,0,,Convenience use,,
2025-07-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64239.43,235760.57,21.4,N,0,,Convenience use,,
2025-07-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66797.05,233202.95,22.3,N,0,,Convenience use,,
2025-07-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62319.08,237680.92,20.8,N,0,,Convenience use,,
2025-07-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67468.19,232531.81,22.5,N,0,,Convenience use,,
2025-07-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64965.94,235034.06,21.7,N,0,,Convenience use,,
2025-07-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64443.32,235556.68,21.5,N,0,,Convenience use,,
2025-07-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63405.72,236594.28,21.1,N,0,,Convenience use,,
2025-07-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65106.63,234893.37,21.7,N,0,,Convenience use,,
2025-07-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60928.4,239071.6,20.3,N,0,,Convenience use,,
2025-07-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61659.92,238340.08,20.6,N,0,,Convenience use,,
2025-07-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67595.35,232404.65,22.5,N,0,,Convenience use,,
2025-07-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65211.28,234788.72,21.7,N,0,,Convenience use,,
2025-07-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,67200.89,232799.11,22.4,N,0,,Convenience use,,
2025-07-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64293.06,235706.94,21.4,N,0,,Convenience use,,
2025-07-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60284.29,239715.71,20.1,N,0,,Convenience use,,
2025-07-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66695.02,233304.98,22.2,N,0,,Convenience use,,
2025-07-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61392.13,238607.87,20.5,N,0,,Convenience use,,
2025-07-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65720.92,234279.08,21.9,N,0,,Convenience use,,
2025-07-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66327.91,233672.09,22.1,N,0,,Convenience use,,
2025-07-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60982.73,239017.27,20.3,N,0,,Convenience use,,
2025-07-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60571.0,239429.0,20.2,N,0,,Convenience use,,
2025-07-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60331.59,239668.41,20.1,N,0,,Convenience use,,
2025-07-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65018.91,234981.09,21.7,N,0,,Convenience use,,
2025-07-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60591.68,239408.32,20.2,N,0,,Convenience use,,
2025-07-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61541.42,238458.58,20.5,N,0,,Convenience use,,
2025-07-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62777.68,237222.32,20.9,N,0,,Convenience use,,
2025-07-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62651.07,237348.93,20.9,N,0,,Convenience use,,
2025-08-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60132.65,239867.35,20.0,N,0,,Convenience use,,
2025-08-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60728.5,239271.5,20.2,N,0,,Convenience use,,
2025-08-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61001.08,238998.92,20.3,N,0,,Convenience use,,
2025-08-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61125.1,238874.9,20.4,N,0,,Convenience use,,
2025-08-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62504.17,237495.83,20.8,N,0,,Convenience use,,
2025-08-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64385.07,235614.93,21.5,N,0,,Convenience use,,
2025-08-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62934.38,237065.62,21.0,N,0,,Convenience use,,
2025-08-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59922.71,240077.29,20.0,N,0,,Convenience use,,
2025-08-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61931.02,238068.98,20.6,N,0,,Convenience use,,
2025-08-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61866.31,238133.69,20.6,N,0,,Convenience use,,
2025-08-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66278.81,233721.19,22.1,N,0,,Convenience use,,
2025-08-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59249.25,240750.75,19.7,N,0,,Convenience use,,
2025-08-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61353.1,238646.9,20.5,N,0,,Convenience use,,
2025-08-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64143.39,235856.61,21.4,N,0,,Convenience use,,
2025-08-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60224.67,239775.33,20.1,N,0,,Convenience use,,
2025-08-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63997.23,236002.77,21.3,N,0,,Convenience use,,
2025-08-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60389.22,239610.78,20.1,N,0,,Convenience use,,
2025-08-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61318.38,238681.62,20.4,N,0,,Convenience use,,
2025-08-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59424.76,240575.24,19.8,N,0,,Convenience use,,
2025-08-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59764.61,240235.39,19.9,N,0,,Convenience use,,
2025-08-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60625.62,239374.38,20.2,N,0,,Convenience use,,
2025-08-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65443.44,234556.56,21.8,N,0,,Convenience use,,
2025-08-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61617.76,238382.24,20.5,N,0,,Convenience use,,
2025-08-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64864.02,235135.98,21.6,N,0,,Convenience use,,
2025-08-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58912.56,241087.44,19.6,N,0,,Convenience use,,
2025-08-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59101.03,240898.97,19.7,N,0,,Convenience use,,
2025-08-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64830.46,235169.54,21.6,N,0,,Convenience use,,
2025-08-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64113.9,235886.1,21.4,N,0,,Convenience use,,
2025-08-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59852.21,240147.79,20.0,N,0,,Convenience use,,
2025-08-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65533.09,234466.91,21.8,N,0,,Convenience use,,
2025-08-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61891.04,238108.96,20.6,N,0,,Convenience use,,
2025-09-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58176.88,241823.12,19.4,N,0,,Convenience use,,
2025-09-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58464.55,241535.45,19.5,N,0,,Convenience use,,
2025-09-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63917.12,236082.88,21.3,N,0,,Convenience use,,
2025-09-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63587.86,236412.14,21.2,N,0,,Convenience use,,
2025-09-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60807.04,239192.96,20.3,N,0,,Convenience use,,
2025-09-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60419.03,239580.97,20.1,N,0,,Convenience use,,
2025-09-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59520.17,240479.83,19.8,N,0,,Convenience use,,
2025-09-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62048.72,237951.28,20.7,N,0,,Convenience use,,
2025-09-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57125.91,242874.09,19.0,N,0,,Convenience use,,
2025-09-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62235.47,237764.53,20.7,N,0,,Convenience use,,
2025-09-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59815.91,240184.09,19.9,N,0,,Convenience use,,
2025-09-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66037.11,233962.89,22.0,N,0,,Convenience use,,
2025-09-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61950.01,238049.99,20.7,N,0,,Convenience use,,
2025-09-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62285.64,237714.36,20.8,N,0,,Convenience use,,
2025-09-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59309.87,240690.13,19.8,N,0,,Convenience use,,
2025-09-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59251.45,240748.55,19.8,N,0,,Convenience use,,
2025-09-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57999.34,242000.66,19.3,N,0,,Convenience use,,
2025-09-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61962.56,238037.44,20.7,N,0,,Convenience use,,
2025-09-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61087.88,238912.12,20.4,N,0,,Convenience use,,
2025-09-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61841.56,238158.44,20.6,N,0,,Convenience use,,
2025-09-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58428.47,241571.53,19.5,N,0,,Convenience use,,
2025-09-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58953.19,241046.81,19.7,N,0,,Convenience use,,
2025-09-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60862.43,239137.57,20.3,N,0,,Convenience use,,
2025-09-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59736.38,240263.62,19.9,N,0,,Convenience use,,
2025-09-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64720.37,235279.63,21.6,N,0,,Convenience use,,
2025-09-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59142.27,240857.73,19.7,N,0,,Convenience use,,
2025-09-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57158.14,242841.86,19.1,N,0,,Convenience use,,
2025-09-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60511.96,239488.04,20.2,N,0,,Convenience use,,
2025-09-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58809.13,241190.87,19.6,N,0,,Convenience use,,
2025-09-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57365.99,242634.01,19.1,N,0,,Convenience use,,
2025-10-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66832.48,233167.52,22.3,N,0,,Convenience use,,
2025-10-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58889.57,241110.43,19.6,N,0,,Convenience use,,
2025-10-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65948.1,234051.9,22.0,N,0,,Convenience use,,
2025-10-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61254.09,238745.91,20.4,N,0,,Convenience use,,
2025-10-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66132.92,233867.08,22.0,N,0,,Convenience use,,
2025-10-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61690.69,238309.31,20.6,N,0,,Convenience use,,
2025-10-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64144.27,235855.73,21.4,N,0,,Convenience use,,
2025-10-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55977.67,244022.33,18.7,N,0,,Convenience use,,
2025-10-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54010.57,245989.43,18.0,N,0,,Convenience use,,
2025-10-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53906.84,246093.16,18.0,N,0,,Convenience use,,
2025-10-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54974.79,245025.21,18.3,N,0,,Convenience use,,
2025-10-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63164.58,236835.42,21.1,N,0,,Convenience use,,
2025-10-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58049.06,241950.94,19.3,N,0,,Convenience use,,
2025-10-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59984.56,240015.44,20.0,N,0,,Convenience use,,
2025-10-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,66415.06,233584.94,22.1,N,0,,Convenience use,,
2025-10-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57097.03,242902.97,19.0,N,0,,Convenience use,,
2025-10-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63739.57,236260.43,21.2,N,0,,Convenience use,,
2025-10-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58138.6,241861.4,19.4,N,0,,Convenience use,,
2025-10-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57610.71,242389.29,19.2,N,0,,Convenience use,,
2025-10-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,65718.55,234281.45,21.9,N,0,,Convenience use,,
2025-10-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53178.16,246821.84,17.7,N,0,,Convenience use,,
2025-10-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57504.19,242495.81,19.2,N,0,,Convenience use,,
2025-10-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58233.82,241766.18,19.4,N,0,,Convenience use,,
2025-10-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61923.55,238076.45,20.6,N,0,,Convenience use,,
2025-10-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54941.69,245058.31,18.3,N,0,,Convenience use,,
2025-10-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54012.95,245987.05,18.0,N,0,,Convenience use,,
2025-10-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58105.18,241894.82,19.4,N,0,,Convenience use,,
2025-10-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52999.87,247000.13,17.7,N,0,,Convenience use,,
2025-10-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54009.68,245990.32,18.0,N,0,,Convenience use,,
2025-10-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56517.84,243482.16,18.8,N,0,,Convenience use,,
2025-10-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55908.08,244091.92,18.6,N,0,,Convenience use,,
2025-11-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60948.86,239051.14,20.3,N,0,,Convenience use,,
2025-11-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55848.96,244151.04,18.6,N,0,,Convenience use,,
2025-11-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63727.66,236272.34,21.2,N,0,,Convenience use,,
2025-11-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60200.36,239799.64,20.1,N,0,,Convenience use,,
2025-11-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59811.37,240188.63,19.9,N,0,,Convenience use,,
2025-11-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63482.31,236517.69,21.2,N,0,,Convenience use,,
2025-11-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55761.99,244238.01,18.6,N,0,,Convenience use,,
2025-11-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,64126.83,235873.17,21.4,N,0,,Convenience use,,
2025-11-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60325.54,239674.46,20.1,N,0,,Convenience use,,
2025-11-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63764.13,236235.87,21.3,N,0,,Convenience use,,
2025-11-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63398.17,236601.83,21.1,N,0,,Convenience use,,
2025-11-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57888.5,242111.5,19.3,N,0,,Convenience use,,
2025-11-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58124.06,241875.94,19.4,N,0,,Convenience use,,
2025-11-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57700.33,242299.67,19.2,N,0,,Convenience use,,
2025-11-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60208.84,239791.16,20.1,N,0,,Convenience use,,
2025-11-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55892.54,244107.46,18.6,N,0,,Convenience use,,
2025-11-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,58697.49,241302.51,19.6,N,0,,Convenience use,,
2025-11-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,61793.34,238206.66,20.6,N,0,,Convenience use,,
2025-11-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54456.34,245543.66,18.2,N,0,,Convenience use,,
2025-11-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62456.32,237543.68,20.8,N,0,,Convenience use,,
2025-11-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,63088.25,236911.75,21.0,N,0,,Convenience use,,
2025-11-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59212.06,240787.94,19.7,N,0,,Convenience use,,
2025-11-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59025.32,240974.68,19.7,N,0,,Convenience use,,
2025-11-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56599.47,243400.53,18.9,N,0,,Convenience use,,
2025-11-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,62853.77,237146.23,21.0,N,0,,Convenience use,,
2025-11-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56444.3,243555.7,18.8,N,0,,Convenience use,,
2025-11-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55002.24,244997.76,18.3,N,0,,Convenience use,,
2025-11-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53457.16,246542.84,17.8,N,0,,Convenience use,,
2025-11-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54266.31,245733.69,18.1,N,0,,Convenience use,,
2025-11-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56851.16,243148.84,19.0,N,0,,Convenience use,,
2025-12-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57728.41,242271.59,19.2,N,0,,Convenience use,,
2025-12-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60016.46,239983.54,20.0,N,0,,Convenience use,,
2025-12-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60676.84,239323.16,20.2,N,0,,Convenience use,,
2025-12-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60217.52,239782.48,20.1,N,0,,Convenience use,,
2025-12-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60015.73,239984.27,20.0,N,0,,Convenience use,,
2025-12-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55366.89,244633.11,18.5,N,0,,Convenience use,,
2025-12-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59121.98,240878.02,19.7,N,0,,Convenience use,,
2025-12-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57845.75,242154.25,19.3,N,0,,Convenience use,,
2025-12-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54247.02,245752.98,18.1,N,0,,Convenience use,,
2025-12-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59735.4,240264.6,19.9,N,0,,Convenience use,,
2025-12-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54551.66,245448.34,18.2,N,0,,Convenience use,,
2025-12-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55203.95,244796.05,18.4,N,0,,Convenience use,,
2025-12-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53896.0,246104.0,18.0,N,0,,Convenience use,,
2025-12-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55490.2,244509.8,18.5,N,0,,Convenience use,,
2025-12-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59647.33,240352.67,19.9,N,0,,Convenience use,,
2025-12-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60273.04,239726.96,20.1,N,0,,Convenience use,,
2025-12-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53692.34,246307.66,17.9,N,0,,Convenience use,,
2025-12-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60923.79,239076.21,20.3,N,0,,Convenience use,,
2025-12-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56698.58,243301.42,18.9,N,0,,Convenience use,,
2025-12-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56605.05,243394.95,18.9,N,0,,Convenience use,,
2025-12-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59454.03,240545.97,19.8,N,0,,Convenience use,,
2025-12-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56920.04,243079.96,19.0,N,0,,Convenience use,,
2025-12-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57814.45,242185.55,19.3,N,0,,Convenience use,,
2025-12-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,60886.83,239113.17,20.3,N,0,,Convenience use,,
2025-12-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54257.49,245742.51,18.1,N,0,,Convenience use,,
2025-12-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57141.78,242858.22,19.0,N,0,,Convenience use,,
2025-12-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53023.17,246976.83,17.7,N,0,,Convenience use,,
2025-12-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,51841.11,248158.89,17.3,N,0,,Convenience use,,
2025-12-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57903.27,242096.73,19.3,N,0,,Convenience use,,
2025-12-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54847.39,245152.61,18.3,N,0,,Convenience use,,
2025-12-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54183.1,245816.9,18.1,N,0,,Convenience use,,
2026-01-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57347.04,242652.96,19.1,N,0,,Convenience use,,
2026-01-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55802.07,244197.93,18.6,N,0,,Convenience use,,
2026-01-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59003.28,240996.72,19.7,N,0,,Convenience use,,
2026-01-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54954.44,245045.56,18.3,N,0,,Convenience use,,
2026-01-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57587.82,242412.18,19.2,N,0,,Convenience use,,
2026-01-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56159.6,243840.4,18.7,N,0,,Convenience use,,
2026-01-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56082.72,243917.28,18.7,N,0,,Convenience use,,
2026-01-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,59124.21,240875.79,19.7,N,0,,Convenience use,,
2026-01-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53447.6,246552.4,17.8,N,0,,Convenience use,,
2026-01-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54016.02,245983.98,18.0,N,0,,Convenience use,,
2026-01-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56473.65,243526.35,18.8,N,0,,Convenience use,,
2026-01-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56426.97,243573.03,18.8,N,0,,Convenience use,,
2026-01-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55009.79,244990.21,18.3,N,0,,Convenience use,,
2026-01-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53790.39,246209.61,17.9,N,0,,Convenience use,,
2026-01-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53967.33,246032.67,18.0,N,0,,Convenience use,,
2026-01-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56593.68,243406.32,18.9,N,0,,Convenience use,,
2026-01-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54849.35,245150.65,18.3,N,0,,Convenience use,,
2026-01-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57563.79,242436.21,19.2,N,0,,Convenience use,,
2026-01-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54687.19,245312.81,18.2,N,0,,Convenience use,,
2026-01-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52952.6,247047.4,17.7,N,0,,Convenience use,,
2026-01-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56618.09,243381.91,18.9,N,0,,Convenience use,,
2026-01-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55714.18,244285.82,18.6,N,0,,Convenience use,,
