txn_id,account_id,customer_id,txn_date,value_date,txn_timestamp,dr_cr,amount_inr,balance_after_txn_inr,channel,instrument_no,description,counterparty_id,counterparty_name,counterparty_type,category_lvl1,category_lvl2,gst_invoice_flag,gst_invoice_no,invoice_due_date,is_cash,is_related_party,is_return,return_reason,loan_facility_id,source_system,classification_confidence,anomaly_tag,notes
TXN-C1-20251028-0288,ACC-CTB-003-SB1,CTB-RTL-003,2025-10-28,2025-10-28,2025-10-28T11:34:12,DR,1115.69,181602.04,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251029-0289,ACC-CTB-003-SB1,CTB-RTL-003,2025-10-29,2025-10-29,2025-10-29T13:13:52,DR,2142.07,179459.97,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.88,None,
TXN-C1-20251030-0290,ACC-CTB-003-SB1,CTB-RTL-003,2025-10-30,2025-10-30,2025-10-30T12:35:31,DR,3652.48,175807.49,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251031-0291,ACC-CTB-003-SB1,CTB-RTL-003,2025-10-31,2025-10-31,2025-10-31T19:06:35,DR,2227.22,173580.27,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251101-0292,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-01,2025-11-01,2025-11-01T11:34:49,CR,74014.77,247595.04,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251101-0293,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-01,2025-11-01,2025-11-01T15:46:24,DR,844.11,246750.93,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251101-0294,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-01,2025-11-01,2025-11-01T18:28:55,DR,1382.93,245368.0,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251102-0295,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-02,2025-11-02,2025-11-02T11:10:34,DR,875.07,244492.93,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20251103-0296,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-03,2025-11-03,2025-11-03T11:17:20,DR,2288.71,242204.22,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251103-0297,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-03,2025-11-03,2025-11-03T18:41:39,DR,1690.73,240513.49,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251104-0298,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-04,2025-11-04,2025-11-04T13:18:29,DR,2353.01,238160.48,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251104-0299,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-04,2025-11-04,2025-11-04T16:50:20,DR,882.05,237278.43,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251105-0300,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-05,2025-11-05,2025-11-05T11:38:23,DR,837.91,236440.52,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251105-0301,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-05,2025-11-05,2025-11-05T18:10:56,DR,938.55,235501.97,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20251106-0302,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-06,2025-11-06,2025-11-06T19:23:12,DR,2352.58,233149.39,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251107-0303,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-07,2025-11-07,2025-11-07T10:56:39,DR,1769.46,231379.93,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251107-0304,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-07,2025-11-07,2025-11-07T18:44:09,DR,18900.0,212479.93,AutoDebit,,AutoDebit DR Contoso Bank (Loan EMI),CP-C1-BANK,Contoso Bank (Loan EMI),Bank,EMI,Loan EMI,N,,,N,N,N,NA,FAC-C1-PL-001,CBS_SYNTH,0.97,None,
TXN-C1-20251108-0305,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-08,2025-11-08,2025-11-08T17:18:01,DR,5152.17,207327.76,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251109-0306,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-09,2025-11-09,2025-11-09T12:44:28,DR,1732.05,205595.71,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251110-0307,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-10,2025-11-10,2025-11-10T17:43:19,DR,2090.99,203504.72,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251111-0308,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-11,2025-11-11,2025-11-11T14:39:22,DR,5029.04,198475.68,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251112-0309,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-12,2025-11-12,2025-11-12T12:29:06,DR,1479.13,196996.55,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251113-0310,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-13,2025-11-13,2025-11-13T17:20:47,DR,2238.28,194758.27,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251114-0311,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-14,2025-11-14,2025-11-14T18:03:47,DR,1544.53,193213.74,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251115-0312,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-15,2025-11-15,2025-11-15T16:38:41,DR,1921.56,191292.18,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251116-0313,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-16,2025-11-16,2025-11-16T14:47:29,DR,1761.68,189530.5,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251117-0314,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-17,2025-11-17,2025-11-17T11:12:40,CR,57909.27,247439.77,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251117-0315,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-17,2025-11-17,2025-11-17T15:05:00,DR,1389.99,246049.78,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251117-0316,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-17,2025-11-17,2025-11-17T19:43:51,DR,6232.54,239817.24,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251118-0317,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-18,2025-11-18,2025-11-18T13:35:55,DR,1006.64,238810.6,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251118-0318,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-18,2025-11-18,2025-11-18T19:20:11,DR,1520.83,237289.77,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251119-0319,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-19,2025-11-19,2025-11-19T13:55:40,DR,4840.99,232448.78,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251119-0320,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-19,2025-11-19,2025-11-19T18:33:44,DR,1844.85,230603.93,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251120-0321,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-20,2025-11-20,2025-11-20T11:11:40,DR,3159.8,227444.13,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251121-0322,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-21,2025-11-21,2025-11-21T18:26:23,DR,4352.71,223091.42,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251122-0323,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-22,2025-11-22,2025-11-22T18:11:20,DR,5910.39,217181.03,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251123-0324,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-23,2025-11-23,2025-11-23T14:28:38,DR,4620.63,212560.4,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20251124-0325,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-24,2025-11-24,2025-11-24T13:31:07,DR,547.46,212012.94,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251125-0326,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-25,2025-11-25,2025-11-25T18:00:31,DR,2046.22,209966.72,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251126-0327,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-26,2025-11-26,2025-11-26T17:02:35,DR,6071.43,203895.29,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251127-0328,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-27,2025-11-27,2025-11-27T11:08:39,DR,4103.05,199792.24,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251128-0329,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-28,2025-11-28,2025-11-28T19:00:59,DR,718.06,199074.18,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251129-0330,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-29,2025-11-29,2025-11-29T16:45:42,DR,1713.15,197361.03,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251130-0331,ACC-CTB-003-SB1,CTB-RTL-003,2025-11-30,2025-11-30,2025-11-30T14:25:00,DR,1836.34,195524.69,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251201-0332,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-01,2025-12-01,2025-12-01T13:06:46,DR,1685.4,193839.29,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251201-0333,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-01,2025-12-01,2025-12-01T18:26:56,DR,2229.29,191610.0,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251202-0334,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-02,2025-12-02,2025-12-02T10:36:46,CR,56808.65,248418.65,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251202-0335,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-02,2025-12-02,2025-12-02T14:54:57,DR,6875.25,241543.4,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251202-0336,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-02,2025-12-02,2025-12-02T19:42:18,DR,2882.15,238661.25,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.99,None,
TXN-C1-20251203-0337,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-03,2025-12-03,2025-12-03T11:36:50,DR,1054.92,237606.33,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20251203-0338,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-03,2025-12-03,2025-12-03T16:44:19,DR,1475.88,236130.45,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251204-0339,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-04,2025-12-04,2025-12-04T13:02:57,DR,4500.16,231630.29,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251204-0340,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-04,2025-12-04,2025-12-04T16:50:03,DR,2893.73,228736.56,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251205-0341,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-05,2025-12-05,2025-12-05T11:17:15,DR,1030.16,227706.4,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251205-0342,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-05,2025-12-05,2025-12-05T18:31:13,DR,5406.06,222300.34,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251206-0343,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-06,2025-12-06,2025-12-06T17:47:54,DR,4151.56,218148.78,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251207-0344,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-07,2025-12-07,2025-12-07T10:40:25,DR,516.21,217632.57,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20251207-0345,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-07,2025-12-07,2025-12-07T16:57:02,DR,18900.0,198732.57,AutoDebit,,AutoDebit DR Contoso Bank (Loan EMI),CP-C1-BANK,Contoso Bank (Loan EMI),Bank,EMI,Loan EMI,N,,,N,N,N,NA,FAC-C1-PL-001,CBS_SYNTH,0.97,None,
TXN-C1-20251208-0346,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-08,2025-12-08,2025-12-08T16:18:36,DR,834.82,197897.75,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251209-0347,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-09,2025-12-09,2025-12-09T18:41:44,DR,1445.86,196451.89,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251210-0348,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-10,2025-12-10,2025-12-10T14:41:36,DR,775.94,195675.95,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20251211-0349,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-11,2025-12-11,2025-12-11T18:37:01,DR,268.06,195407.89,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251212-0350,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-12,2025-12-12,2025-12-12T13:56:04,DR,1654.95,193752.94,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251213-0351,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-13,2025-12-13,2025-12-13T18:52:00,DR,1573.35,192179.59,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.88,None,
TXN-C1-20251214-0352,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-14,2025-12-14,2025-12-14T11:54:05,DR,5969.56,186210.03,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251215-0353,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-15,2025-12-15,2025-12-15T17:52:27,DR,2648.23,183561.8,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251216-0354,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-16,2025-12-16,2025-12-16T11:36:39,DR,1889.42,181672.38,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251216-0355,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-16,2025-12-16,2025-12-16T16:51:07,DR,868.32,180804.06,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251217-0356,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-17,2025-12-17,2025-12-17T10:53:19,CR,73683.26,254487.32,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251217-0357,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-17,2025-12-17,2025-12-17T14:20:30,DR,885.49,253601.83,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251217-0358,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-17,2025-12-17,2025-12-17T19:16:53,DR,1806.12,251795.71,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251218-0359,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-18,2025-12-18,2025-12-18T14:05:31,DR,3800.2,247995.51,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251218-0360,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-18,2025-12-18,2025-12-18T19:37:53,DR,1537.91,246457.6,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20251219-0361,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-19,2025-12-19,2025-12-19T13:46:00,DR,1509.17,244948.43,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251219-0362,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-19,2025-12-19,2025-12-19T20:12:22,DR,2507.57,242440.86,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251220-0363,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-20,2025-12-20,2025-12-20T18:02:30,DR,528.51,241912.35,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20251221-0364,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-21,2025-12-21,2025-12-21T18:39:03,DR,4857.59,237054.76,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251222-0365,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-22,2025-12-22,2025-12-22T11:43:30,DR,6519.17,230535.59,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20251223-0366,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-23,2025-12-23,2025-12-23T13:05:19,DR,942.0,229593.59,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20251224-0367,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-24,2025-12-24,2025-12-24T13:21:15,DR,767.86,228825.73,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20251225-0368,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-25,2025-12-25,2025-12-25T17:25:53,DR,1104.31,227721.42,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251226-0369,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-26,2025-12-26,2025-12-26T12:37:06,DR,397.07,227324.35,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20251227-0370,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-27,2025-12-27,2025-12-27T14:53:43,DR,638.34,226686.01,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20251229-0371,ACC-CTB-003-SB1,CTB-RTL-003,2025-12-29,2025-12-29,2025-12-29T15:43:15,DR,1357.97,225328.04,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
